file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,split
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/1aeac161-7472-4d64-bd17-da030db1fdcb___FAM_B.Msls 1137.JPG,1aeac161-7472-4d64-bd17-da030db1fdcb___FAM_B.Msls 1137.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/7e7dea4a-f51e-4c1e-95e9-f2101a6c8cee___FAM_B.Msls 4138.JPG,7e7dea4a-f51e-4c1e-95e9-f2101a6c8cee___FAM_B.Msls 4138.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/63d152db-3e50-4fee-ad34-ad60c6ce416a___FAM_B.Msls 4321.JPG,63d152db-3e50-4fee-ad34-ad60c6ce416a___FAM_B.Msls 4321.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/94a61160-ffbb-4edf-8513-d244e82fa56e___FAM_B.Msls 0871.JPG,94a61160-ffbb-4edf-8513-d244e82fa56e___FAM_B.Msls 0871.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/778fedf7-fa75-49f7-a555-7adcf844a6b6___FAM_B.Msls 1065.JPG,778fedf7-fa75-49f7-a555-7adcf844a6b6___FAM_B.Msls 1065.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/0b2d8af7-af0b-4192-b60c-5a355b762c65___FAM_B.Msls 4201.JPG,0b2d8af7-af0b-4192-b60c-5a355b762c65___FAM_B.Msls 4201.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/3d5cbacc-b073-4905-9033-8ce450836f6f___FAM_B.Msls 3831.JPG,3d5cbacc-b073-4905-9033-8ce450836f6f___FAM_B.Msls 3831.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/7529ec48-3ce4-4414-9fc6-e8f1acd3d48d___FAM_B.Msls 0941.JPG,7529ec48-3ce4-4414-9fc6-e8f1acd3d48d___FAM_B.Msls 0941.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/2bd4541e-4ea6-484d-a490-07e2abe41758___FAM_B.Msls 1122.JPG,2bd4541e-4ea6-484d-a490-07e2abe41758___FAM_B.Msls 1122.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/316ccd32-0e9c-40bb-869b-1378cebdb6a0___FAM_B.Msls 0968.JPG,316ccd32-0e9c-40bb-869b-1378cebdb6a0___FAM_B.Msls 0968.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/a9209726-7d66-40ca-9caf-c5244848aeaf___FAM_B.Msls 4245.JPG,a9209726-7d66-40ca-9caf-c5244848aeaf___FAM_B.Msls 4245.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/ae8da35b-167a-4121-a2b6-6eac31019a32___FAM_B.Msls 3972.JPG,ae8da35b-167a-4121-a2b6-6eac31019a32___FAM_B.Msls 3972.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/b4b43ac8-f6d6-4ece-8a7b-0991927992b8___FAM_B.Msls 1077.JPG,b4b43ac8-f6d6-4ece-8a7b-0991927992b8___FAM_B.Msls 1077.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/375d0a8d-4722-41c2-afd1-1ae96eff47b1___FAM_B.Msls 1360.JPG,375d0a8d-4722-41c2-afd1-1ae96eff47b1___FAM_B.Msls 1360.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/745ce798-85c3-4fa6-b743-09d3645b3c4d___FAM_B.Msls 4189.JPG,745ce798-85c3-4fa6-b743-09d3645b3c4d___FAM_B.Msls 4189.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/d61d8ead-cc6b-408c-8d1a-39baca679c24___FAM_B.Msls 1045.JPG,d61d8ead-cc6b-408c-8d1a-39baca679c24___FAM_B.Msls 1045.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/49ecd711-22af-4778-ab50-68f06e01e2c3___FAM_B.Msls 4277.JPG,49ecd711-22af-4778-ab50-68f06e01e2c3___FAM_B.Msls 4277.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/8c02d3db-062d-433e-b76c-b1ab7d92f6a9___FAM_B.Msls 4360.JPG,8c02d3db-062d-433e-b76c-b1ab7d92f6a9___FAM_B.Msls 4360.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/f5f44cb5-a535-4e04-a872-e961cffcdd4a___FAM_B.Msls 4328.JPG,f5f44cb5-a535-4e04-a872-e961cffcdd4a___FAM_B.Msls 4328.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/c26afb95-08f0-4221-bd28-85fa8c774cc7___FAM_B.Msls 4323.JPG,c26afb95-08f0-4221-bd28-85fa8c774cc7___FAM_B.Msls 4323.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/24fc1c43-2c95-4cd5-86ce-bbe9356197eb___FAM_B.Msls 3933.JPG,24fc1c43-2c95-4cd5-86ce-bbe9356197eb___FAM_B.Msls 3933.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/08987956-340e-45ae-ad8e-dc09f6958638___FAM_B.Msls 1019.JPG,08987956-340e-45ae-ad8e-dc09f6958638___FAM_B.Msls 1019.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/17ce99cb-94ce-4179-92e3-fc4078f6c049___FAM_B.Msls 4151.JPG,17ce99cb-94ce-4179-92e3-fc4078f6c049___FAM_B.Msls 4151.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/3160c3b5-fdc1-4aa6-a99e-f9868311bf02___FAM_B.Msls 4145.JPG,3160c3b5-fdc1-4aa6-a99e-f9868311bf02___FAM_B.Msls 4145.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/30cf68e1-9bef-4452-8a2c-222b9870c610___FAM_B.Msls 1031.JPG,30cf68e1-9bef-4452-8a2c-222b9870c610___FAM_B.Msls 1031.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/7272a251-7c94-4550-8b0d-9f948c1c49a2___FAM_B.Msls 4418.JPG,7272a251-7c94-4550-8b0d-9f948c1c49a2___FAM_B.Msls 4418.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/6c9ca608-27f3-4bda-a694-392f8ba7cbaa___FAM_B.Msls 3931.JPG,6c9ca608-27f3-4bda-a694-392f8ba7cbaa___FAM_B.Msls 3931.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/78d24f28-d246-49b3-bc11-69861671ed0d___FAM_B.Msls 4184.JPG,78d24f28-d246-49b3-bc11-69861671ed0d___FAM_B.Msls 4184.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/2290a5b0-8dc5-4b06-813c-a3b3cd20edcb___FAM_B.Msls 1296.JPG,2290a5b0-8dc5-4b06-813c-a3b3cd20edcb___FAM_B.Msls 1296.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/54cb3c07-3272-4133-b303-7d401c21dbd7___FAM_B.Msls 4475.JPG,54cb3c07-3272-4133-b303-7d401c21dbd7___FAM_B.Msls 4475.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG,0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/6fba0907-14aa-44d4-96ac-6a40ef299939___FAM_B.Msls 4026.JPG,6fba0907-14aa-44d4-96ac-6a40ef299939___FAM_B.Msls 4026.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/8188058c-d400-4781-9074-c884a21be48a___FAM_B.Msls 1314.JPG,8188058c-d400-4781-9074-c884a21be48a___FAM_B.Msls 1314.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/a1171d34-0b12-4627-ac61-16b7340a7e50___FAM_B.Msls 3991.JPG,a1171d34-0b12-4627-ac61-16b7340a7e50___FAM_B.Msls 3991.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/cc7aef78-dc8b-4116-a0ba-e704667acece___FAM_B.Msls 1801.JPG,cc7aef78-dc8b-4116-a0ba-e704667acece___FAM_B.Msls 1801.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/5caca8db-c3a3-4d9d-b692-22d0d3b35a29___FAM_B.Msls 1267.JPG,5caca8db-c3a3-4d9d-b692-22d0d3b35a29___FAM_B.Msls 1267.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/3573f44b-23da-4c38-8cc5-bb7bee57d598___FAM_B.Msls 3881.JPG,3573f44b-23da-4c38-8cc5-bb7bee57d598___FAM_B.Msls 3881.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/4f6d1e14-84da-46f8-bb02-1c509f49fec4___FAM_B.Msls 4443.JPG,4f6d1e14-84da-46f8-bb02-1c509f49fec4___FAM_B.Msls 4443.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/626b4979-d55d-409e-802d-64d3051e1726___FAM_B.Msls 1199.JPG,626b4979-d55d-409e-802d-64d3051e1726___FAM_B.Msls 1199.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/0598129d-b448-4576-9c66-650388302622___FAM_B.Msls 4097.JPG,0598129d-b448-4576-9c66-650388302622___FAM_B.Msls 4097.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/1f826aa9-11b8-40c5-9206-f70c7138c673___FAM_B.Msls 1737.JPG,1f826aa9-11b8-40c5-9206-f70c7138c673___FAM_B.Msls 1737.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/f4be6f93-2077-4fda-929b-10a90307e0c9___FAM_B.Msls 1266.JPG,f4be6f93-2077-4fda-929b-10a90307e0c9___FAM_B.Msls 1266.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/c0752c2c-b32e-4103-b0d7-6b68b91d319e___FAM_B.Msls 4020.JPG,c0752c2c-b32e-4103-b0d7-6b68b91d319e___FAM_B.Msls 4020.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/46cb7bd4-29df-41b7-9c56-8bf84ea8295d___FAM_B.Msls 1126.JPG,46cb7bd4-29df-41b7-9c56-8bf84ea8295d___FAM_B.Msls 1126.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/27f497cf-1032-44ae-b3d8-40fd6fd9ab4d___FAM_B.Msls 3956.JPG,27f497cf-1032-44ae-b3d8-40fd6fd9ab4d___FAM_B.Msls 3956.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/1f4911b2-05bb-4784-99cb-cb1170cf96ba___FAM_B.Msls 0938.JPG,1f4911b2-05bb-4784-99cb-cb1170cf96ba___FAM_B.Msls 0938.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/4d32a5c9-2b48-4fcf-ace1-ab0f81def6b7___FAM_B.Msls 4101.JPG,4d32a5c9-2b48-4fcf-ace1-ab0f81def6b7___FAM_B.Msls 4101.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/7c0dddf1-a3ae-4c4d-9ff5-53b615c7cbd6___FAM_B.Msls 4370.JPG,7c0dddf1-a3ae-4c4d-9ff5-53b615c7cbd6___FAM_B.Msls 4370.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/7db69eb6-9a9c-4e8b-9ebf-6b5eb6fe9053___FAM_B.Msls 4304.JPG,7db69eb6-9a9c-4e8b-9ebf-6b5eb6fe9053___FAM_B.Msls 4304.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/713a3b31-9704-4e8c-a30b-2f113bf48703___FAM_B.Msls 4228.JPG,713a3b31-9704-4e8c-a30b-2f113bf48703___FAM_B.Msls 4228.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/d7eda787-308c-4b2d-925b-93696ace08da___FAM_B.Msls 1154.JPG,d7eda787-308c-4b2d-925b-93696ace08da___FAM_B.Msls 1154.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/d7d6ce4f-7d03-4e90-8491-9f57140cf4e3___FAM_B.Msls 4206.JPG,d7d6ce4f-7d03-4e90-8491-9f57140cf4e3___FAM_B.Msls 4206.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/c362dd4e-b223-4906-a14a-11ddce70383c___FAM_B.Msls 1792.JPG,c362dd4e-b223-4906-a14a-11ddce70383c___FAM_B.Msls 1792.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/50555c5d-bb92-4113-9468-e51028c75633___FAM_B.Msls 4305.JPG,50555c5d-bb92-4113-9468-e51028c75633___FAM_B.Msls 4305.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/c9deaa71-29bf-41f2-8f3b-d88d96911b55___FAM_B.Msls 4154.JPG,c9deaa71-29bf-41f2-8f3b-d88d96911b55___FAM_B.Msls 4154.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/4d6eb77b-13c3-4659-b241-ca60be843936___FAM_B.Msls 4177.JPG,4d6eb77b-13c3-4659-b241-ca60be843936___FAM_B.Msls 4177.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/584e36a1-75df-4581-afce-a14a9aa3cb16___FAM_B.Msls 3890.JPG,584e36a1-75df-4581-afce-a14a9aa3cb16___FAM_B.Msls 3890.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/03c1559d-52a2-455f-b682-5c3d266b05b7___FAM_B.Msls 3814.JPG,03c1559d-52a2-455f-b682-5c3d266b05b7___FAM_B.Msls 3814.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/bf2388b6-08d4-43c5-afb4-2a16a335cda5___FAM_B.Msls 0946.JPG,bf2388b6-08d4-43c5-afb4-2a16a335cda5___FAM_B.Msls 0946.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/d2d21ea0-7616-4f7a-9b35-1909d72de459___FAM_B.Msls 1878.JPG,d2d21ea0-7616-4f7a-9b35-1909d72de459___FAM_B.Msls 1878.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/aa5d794f-9e41-40c2-a265-12fdf7c22bc3___FAM_B.Msls 4036.JPG,aa5d794f-9e41-40c2-a265-12fdf7c22bc3___FAM_B.Msls 4036.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/6013c9d2-e292-49a0-bffd-3e18bdea1644___FAM_B.Msls 4193.JPG,6013c9d2-e292-49a0-bffd-3e18bdea1644___FAM_B.Msls 4193.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/a6e88cc9-9869-40b9-a6a1-8b79648fff0b___FAM_B.Msls 1228.JPG,a6e88cc9-9869-40b9-a6a1-8b79648fff0b___FAM_B.Msls 1228.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/df2f4155-6e6e-46e3-8cef-2d3ab795e32f___FAM_B.Msls 4157.JPG,df2f4155-6e6e-46e3-8cef-2d3ab795e32f___FAM_B.Msls 4157.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/279af42b-dfcb-4287-8848-edaf49a333fc___FAM_B.Msls 1093.JPG,279af42b-dfcb-4287-8848-edaf49a333fc___FAM_B.Msls 1093.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/a5c19696-e040-4864-941d-74b4cd774ee4___FAM_B.Msls 4363.JPG,a5c19696-e040-4864-941d-74b4cd774ee4___FAM_B.Msls 4363.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/908697c2-ccd6-4a5d-b4ef-24a3d387ff49___FAM_B.Msls 1794.JPG,908697c2-ccd6-4a5d-b4ef-24a3d387ff49___FAM_B.Msls 1794.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/a15b25f3-d3d8-47cf-9d61-d34aa8032c96___FAM_B.Msls 1734.JPG,a15b25f3-d3d8-47cf-9d61-d34aa8032c96___FAM_B.Msls 1734.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/6efee67c-958d-49bf-9482-e7466ca092c2___FAM_B.Msls 1014.JPG,6efee67c-958d-49bf-9482-e7466ca092c2___FAM_B.Msls 1014.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/fe4a9ac0-87eb-4feb-afbc-05105c6a0661___FAM_B.Msls 3987.JPG,fe4a9ac0-87eb-4feb-afbc-05105c6a0661___FAM_B.Msls 3987.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/de5286df-0bc3-44fd-96b9-89d5b802cf1a___FAM_B.Msls 1240.JPG,de5286df-0bc3-44fd-96b9-89d5b802cf1a___FAM_B.Msls 1240.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,train
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/b538f749-4eb9-4b3b-a55e-f5b293ac2d2a___FAM_B.Msls 1248.JPG,b538f749-4eb9-4b3b-a55e-f5b293ac2d2a___FAM_B.Msls 1248.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/b150d3bf-0f76-4cb3-b6f5-461a9671b896___FAM_B.Msls 1238.JPG,b150d3bf-0f76-4cb3-b6f5-461a9671b896___FAM_B.Msls 1238.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,val
cv/datasets/raw/plantvillage/raw/color/Grape___Esca_(Black_Measles)/08e2699c-362a-47cb-b2f4-dd050eb7a35b___FAM_B.Msls 0889.JPG,08e2699c-362a-47cb-b2f4-dd050eb7a35b___FAM_B.Msls 0889.JPG,grape,fungal,Esca (Black Measles),Phaeomoniella chlamydospora,grape__fungal__esca_black_measles,12,plantvillage_lab,val
